claim_status,video_duration_sec,verified_status,author_ban_status,video_view_count,video_like_count,video_share_count,video_download_count,video_comment_count,text_length,clean_text
opinion,10,not verified,active,3621.0,796.0,59.0,15.0,2.0,96,friend willing say 12 plant 5 animal make 75 diet around world
opinion,37,not verified,active,1516.0,497.0,98.0,2.0,0.0,86,friend willing say queen ant colony live around 30 year
opinion,34,not verified,active,1794.0,307.0,102.0,4.0,1.0,78,friend willing say largest living thing earth tree
opinion,8,verified,active,6073.0,2123.0,33.0,6.0,2.0,100,friend willing say lightning strike somewhere earth 100 time every second
opinion,44,not verified,active,380.0,101.0,22.0,2.0,0.0,118,friend willing say giant tortoise believed extinct found galapagos island
opinion,6,not verified,active,6131.0,969.0,175.0,20.0,3.0,77,friend willing say china world largest silk producer
opinion,5,not verified,active,6311.0,1400.0,155.0,23.0,5.0,69,friend willing wager human live mar 2035
opinion,27,verified,active,6573.0,214.0,61.0,4.0,1.0,106,friend willing wager drone delivery already happening become common 2025
opinion,55,not verified,active,6533.0,1757.0,53.0,39.0,9.0,94,friend willing wager austrian physicist erwin schrödinger allergic cat
opinion,18,not verified,active,2748.0,1174.0,30.0,11.0,3.0,116,friend willing wager microorganism one teaspoon soil people planet
opinion,10,not verified,under review,2360.0,375.0,5.0,5.0,0.0,100,friend willing wager damascus oldest continuously inhabited city world
opinion,39,not verified,active,6062.0,716.0,120.0,2.0,0.0,72,friend willing wager bangkok full name 163 letter
opinion,41,not verified,active,9293.0,186.0,19.0,0.0,0.0,75,friend willing wager canada lake world
opinion,29,not verified,under review,3954.0,1320.0,240.0,21.0,7.0,115,friend willing wager seventy percent small business owned operated single person
opinion,10,not verified,active,7992.0,2350.0,468.0,43.0,3.0,93,friend willing wager rubik cube best selling product time
opinion,30,not verified,active,2750.0,217.0,69.0,2.0,0.0,78,friend willing wager 90 good shipped ocean freight
opinion,24,verified,active,3559.0,655.0,79.0,1.0,0.0,77,friend willing wager mobile phone use india nearly 100
opinion,53,not verified,active,1492.0,88.0,15.0,2.0,0.0,89,friend willing wager 1 billion car currently use around world
opinion,12,not verified,active,6534.0,2048.0,190.0,27.0,7.0,76,friend willing wager windshield wiper invented 1905
opinion,45,not verified,active,1363.0,355.0,95.0,4.0,2.0,79,friend willing wager car radio first introduced 1922
opinion,50,not verified,active,8090.0,3189.0,663.0,53.0,13.0,119,friend willing wager average car 100 mile code vehicle internal computer
opinion,8,not verified,active,7211.0,2336.0,563.0,54.0,6.0,96,friend willing wager automotive industry employ 9 9 million american
opinion,40,not verified,active,6592.0,1351.0,326.0,31.0,2.0,109,friend willing wager earliest playable recording person singing recorded 1860
opinion,6,not verified,active,2372.0,669.0,26.0,15.0,3.0,88,friend willing wager origin banjo instrument begin africa
opinion,40,not verified,active,6768.0,367.0,39.0,6.0,1.0,86,friend willing wager vinyl record sale surpass compact disc sale
opinion,41,not verified,active,8699.0,2574.0,875.0,28.0,5.0,93,friend willing wager violin constructed 70 individual wooden piece
opinion,43,not verified,active,5808.0,634.0,60.0,14.0,4.0,89,friend willing wager harmonica best selling musical instrument
opinion,48,not verified,active,1663.0,129.0,22.0,1.0,0.0,98,friend willing wager 60 world population access internet
opinion,24,verified,under review,1477.0,487.0,78.0,1.0,0.0,111,friend willing wager would take 50 petabyte drive store every written work ever created
opinion,46,not verified,active,2696.0,969.0,140.0,6.0,1.0,92,friend willing wager average user spends 40 day internet
opinion,14,not verified,active,5043.0,960.0,356.0,23.0,8.0,98,friend willing wager half retail purchase made mobile device
opinion,47,not verified,active,3223.0,568.0,199.0,13.0,1.0,114,friend willing wager almost 1 16 billion website 200 million active
opinion,20,not verified,active,8670.0,3740.0,187.0,42.0,2.0,117,friend willing wager watched summer olympics event past 20 year gymnastics
opinion,40,not verified,active,8602.0,1161.0,108.0,9.0,2.0,93,friend willing wager badminton fastest ball net sport world
opinion,24,not verified,active,694.0,148.0,2.0,0.0,0.0,130,friend willing wager cannonball first object thrown international shot put event early 1900s
opinion,34,not verified,active,3251.0,1423.0,510.0,25.0,6.0,85,friend willing wager kite flying professional sport thailand
opinion,5,not verified,active,333.0,144.0,45.0,3.0,0.0,98,friend willing wager longest commercial flight history took around 30 hour
opinion,18,not verified,active,9602.0,3832.0,1524.0,69.0,17.0,94,friend willing wager biggest passenger bus world operates brazil
opinion,54,not verified,active,2427.0,169.0,57.0,3.0,1.0,105,friend willing wager currently 300 cruise ship operating around world
opinion,51,not verified,active,1227.0,339.0,30.0,6.0,0.0,67,friend willing wager adult cat meow human
opinion,35,not verified,active,2665.0,697.0,260.0,4.0,1.0,114,friend willing wager mercury venus 2 planet solar system moon
opinion,23,not verified,active,312.0,6.0,2.0,0.0,0.0,111,friend willing wager volcano olympus mon mar 3 time taller mount everest
opinion,20,not verified,active,2573.0,871.0,104.0,19.0,1.0,74,friend willing wager see side moon
opinion,54,not verified,active,2518.0,386.0,121.0,5.0,0.0,63,friend willing wager jupiter moon
opinion,18,not verified,active,3959.0,1039.0,365.0,17.0,6.0,88,friend willing wager sputnik first artificial satellite space
opinion,58,not verified,active,8880.0,2790.0,220.0,22.0,4.0,93,friend willing wager chinese began document halley comet 240 b c
opinion,21,not verified,active,1007.0,114.0,34.0,1.0,0.0,89,friend willing wager neptune radiates heat get sun
opinion,54,not verified,active,7502.0,2407.0,216.0,37.0,14.0,87,friend willing wager day mar length earth
opinion,7,not verified,under review,2994.0,21.0,6.0,1.0,0.0,95,friend willing wager sun take one earth month make full rotation
opinion,27,not verified,active,6338.0,351.0,68.0,1.0,0.0,88,friend willing wager neptune wind fastest solar system
opinion,36,not verified,active,6574.0,1236.0,62.0,5.0,1.0,111,friend willing wager year asteroid size car enters earth atmosphere
opinion,38,not verified,under review,4120.0,422.0,26.0,10.0,2.0,87,friend willing wager astronaut grow much two inch space
opinion,5,not verified,active,5471.0,2119.0,528.0,47.0,4.0,92,friend willing wager double rainbow mirror image first rainbow
opinion,32,not verified,active,6798.0,1614.0,70.0,12.0,3.0,99,friend willing wager take restaurant found remains pompeii
opinion,50,not verified,active,1998.0,408.0,86.0,8.0,2.0,68,friend willing wager banana technically berry
opinion,34,not verified,active,4323.0,1058.0,48.0,23.0,1.0,93,friend willing wager typing keyboard previously arranged alphabetically
opinion,6,not verified,active,4837.0,620.0,74.0,11.0,4.0,127,friend willing wager people born 2 natural fear fear falling fear loud sound
opinion,30,not verified,active,1444.0,634.0,165.0,8.0,1.0,95,friend willing wager australia number venomous snake worldwide
opinion,49,not verified,active,3977.0,147.0,29.0,2.0,1.0,109,friend willing wager sneezing traveling 60 mph make close eye 50 foot
opinion,8,not verified,banned,280.0,88.0,29.0,1.0,0.0,90,friend willing wager australia number beach world
opinion,54,not verified,active,7152.0,630.0,2.0,15.0,1.0,87,friend willing wager insect attracted light moon
opinion,11,not verified,active,2717.0,1163.0,143.0,24.0,7.0,83,friend willing wager penguin jump high 9 foot air
opinion,21,not verified,under review,4944.0,1637.0,129.0,38.0,14.0,101,friend willing wager pound housefly contains protein pound beef
opinion,44,not verified,active,2398.0,89.0,33.0,2.0,0.0,87,friend willing wager 24 time zone around world
opinion,45,not verified,active,7315.0,2409.0,815.0,54.0,1.0,98,friend willing wager cow best friend get stressed separated
opinion,40,not verified,active,7197.0,1325.0,174.0,26.0,2.0,103,friend willing wager new zealander pet per household country
opinion,21,not verified,active,5332.0,1380.0,404.0,12.0,1.0,112,friend willing wager one type parrot kea parrot laugh together good mood
opinion,20,not verified,active,37.0,8.0,1.0,0.0,0.0,96,friend willing wager bubble wrap originally designed used wallpaper
opinion,52,not verified,active,5079.0,2062.0,583.0,33.0,4.0,123,friend willing wager neptune first planet discovered seen telescope
opinion,23,not verified,active,2885.0,359.0,95.0,5.0,0.0,71,friend willing wager armadillo bulletproof shell
opinion,19,not verified,active,8076.0,1829.0,714.0,11.0,4.0,82,friend willing wager one fourth sahara desert sandy
opinion,8,not verified,active,5023.0,480.0,43.0,3.0,1.0,76,friend willing wager human ear nose never stop growing
opinion,37,not verified,active,5095.0,918.0,79.0,13.0,0.0,83,friend willing wager eiffel tower get taller summer
opinion,58,not verified,active,1186.0,124.0,26.0,3.0,1.0,77,friend willing wager espresso maker sent space
opinion,34,not verified,active,8052.0,898.0,35.0,10.0,1.0,63,friend willing wager wild boar wash food
opinion,5,not verified,banned,89.0,39.0,4.0,0.0,0.0,128,friend willing wager one armed player scored winning goal first soccer tournament world cup 1930
opinion,58,not verified,active,4668.0,388.0,89.0,3.0,1.0,95,friend willing wager billion egg produced commercially year
opinion,43,verified,active,4950.0,1440.0,83.0,2.0,0.0,114,friend willing wager physically impossible human keep eye open sneezing
opinion,7,not verified,active,9546.0,721.0,282.0,17.0,3.0,83,friend willing wager eye ostrich bigger brain
opinion,44,not verified,under review,6555.0,1548.0,12.0,11.0,2.0,112,friend willing wager continental tectonic plate move rate fingernail grow
opinion,30,not verified,active,6491.0,486.0,40.0,6.0,2.0,99,friend willing wager fewer star sky tree earth
opinion,9,not verified,under review,1058.0,147.0,38.0,2.0,0.0,96,friend willing wager human eyeball grow change size age
opinion,35,not verified,active,4429.0,936.0,27.0,0.0,0.0,91,friend willing wager outerspace partly smell like diesel fuel barbeque
opinion,44,not verified,active,977.0,11.0,0.0,0.0,0.0,90,friend willing wager leech historically used predict weather
opinion,47,not verified,active,1530.0,121.0,40.0,2.0,0.0,79,friend willing wager successful predator wild dog
opinion,10,not verified,active,189.0,33.0,13.0,0.0,0.0,89,friend willing wager world largest pyramid found egypt
opinion,28,not verified,active,1925.0,640.0,140.0,12.0,3.0,72,friend willing wager losing weight alters brain activity
opinion,38,not verified,active,5458.0,418.0,128.0,3.0,1.0,76,friend willing wager cactus spine used make hook
opinion,48,not verified,active,8690.0,2191.0,714.0,31.0,4.0,90,friend willing wager two teeth different people ever alike
opinion,15,not verified,active,7287.0,2270.0,385.0,20.0,4.0,111,friend willing wager deck card king heart king without mustache
opinion,35,not verified,active,8752.0,2972.0,117.0,39.0,11.0,67,friend willing wager cat taste sweet flavor
opinion,26,not verified,active,5173.0,1048.0,171.0,18.0,2.0,73,friend willing wager frigate bird sleep flying
opinion,12,verified,active,4235.0,8.0,3.0,0.0,0.0,82,friend willing wager playing dance music help ward mosquito
opinion,49,not verified,active,2995.0,1090.0,283.0,8.0,3.0,92,friend willing wager man set record putting 260 shirt
opinion,29,not verified,active,4769.0,592.0,153.0,1.0,0.0,93,friend willing wager technicolored squirrel roam land southern india
opinion,36,not verified,active,4644.0,299.0,16.0,7.0,3.0,90,friend willing wager raven always aware someone watching
opinion,43,not verified,active,3000.0,503.0,9.0,5.0,0.0,74,friend willing wager baby octopus size flea
opinion,18,not verified,active,123.0,10.0,1.0,0.0,0.0,122,friend willing wager 20 power outage u due squirrel chewing line
opinion,58,not verified,active,4834.0,1652.0,512.0,39.0,0.0,72,friend willing wager violin bow made horsehair
opinion,49,not verified,active,6011.0,320.0,15.0,0.0,0.0,83,friend willing wager largest prime number 17 425 170 digit
opinion,53,not verified,active,8425.0,1110.0,10.0,12.0,0.0,74,friend willing wager 6 000 specie grass
opinion,52,not verified,active,9880.0,2394.0,906.0,51.0,13.0,80,friend willing wager largest living thing earth tree
opinion,5,not verified,active,2880.0,163.0,63.0,3.0,1.0,75,friend willing wager moon moving away earth
opinion,38,not verified,active,4315.0,1346.0,44.0,9.0,2.0,84,friend willing wager 366 dimple regulation golf ball
opinion,26,not verified,active,5600.0,946.0,62.0,15.0,2.0,105,friend willing wager strawberry known fruit grow seed externally
opinion,39,not verified,active,9012.0,2237.0,452.0,52.0,14.0,104,friend willing bet drone delivery already happening become common 2025
opinion,26,not verified,active,7234.0,3137.0,1036.0,16.0,1.0,114,friend willing bet microorganism one teaspoon soil people planet
opinion,43,not verified,active,8811.0,3125.0,1122.0,52.0,19.0,96,friend willing bet new island formed volcano sea everyday
opinion,15,verified,active,3876.0,593.0,18.0,1.0,0.0,71,friend willing bet dubai island created human
opinion,17,not verified,active,2349.0,269.0,65.0,2.0,0.0,98,friend willing bet damascus oldest continuously inhabited city world
opinion,21,not verified,active,9745.0,2325.0,575.0,15.0,4.0,73,friend willing bet canada lake world
opinion,5,verified,active,4958.0,1439.0,111.0,19.0,2.0,89,friend willing bet 582 million entrepreneur world
opinion,7,not verified,active,2049.0,879.0,239.0,14.0,3.0,87,friend willing bet 1 billion car currently use around world
opinion,7,not verified,active,5772.0,1255.0,107.0,12.0,5.0,118,friend willing bet average british driver spend around 99 day life stuck traffic
opinion,38,not verified,active,2730.0,15.0,2.0,0.0,0.0,81,friend willing bet first electric vehicle created 1832
opinion,42,not verified,active,8306.0,1627.0,228.0,32.0,5.0,109,friend willing bet highest total mileage clocked single car 2850000 million mile
opinion,11,not verified,active,8774.0,463.0,144.0,8.0,3.0,117,friend willing bet average car 100 mile code vehicle internal computer
opinion,14,not verified,active,702.0,74.0,14.0,1.0,0.0,102,friend willing bet elvis presley sold record music band beatles
